date,member_name,is_present
2016-04-14,Azmoon Ahmad,False
2016-04-14,Chee Hong Tat,False
2016-04-14,Cedric Foo Chee Keng,False
2016-04-14,Heng Swee Keat,False
2016-04-14,Lee Yi Shyan,False
2016-04-14,Mahdev Mohan,False
2016-04-14,Masagos Zulkifli B M M,False
2016-04-14,Ong Ye Kung,False
2016-04-14,K Shanmugam,False
2016-04-14,Jessica Tan Soon Neo,False
2016-04-14,Teo Ser Luck,False
2016-04-14,Tharman Shanmugaratnam,False
2016-04-14,,False
2016-04-14,Halimah Yacob,True
2016-04-14,Amrin Amin,True
2016-04-14,Ang Hin Kee,True
2016-04-14,Ang Wei Neng,True
2016-04-14,Baey Yam Keng,True
2016-04-14,Chan Chun Sing,True
2016-04-14,Cheryl Chan Wei Ling,True
2016-04-14,Chen Show Mao,True
2016-04-14,Cheng Li Hui,True
2016-04-14,Chia Shi-Lu,True
2016-04-14,Chia Yong Yong,True
2016-04-14,Charles Chong,True
2016-04-14,Chong Kee Hiong,True
2016-04-14,Desmond Choo,True
2016-04-14,Thomas Chua Kee Seng,True
2016-04-14,Darryl David,True
2016-04-14,Christopher de Souza,True
2016-04-14,Fatimah Lateef,True
2016-04-14,Foo Mee Har,True
2016-04-14,Grace Fu Hai Yien,True
2016-04-14,Gan Kim Yong,True
2016-04-14,Gan Thiam Poh,True
2016-04-14,Ganesh Rajaram,True
2016-04-14,Goh Chok Tong,True
2016-04-14,Daniel Goh Pei Siong,True
2016-04-14,Heng Chee How,True
2016-04-14,Indranee Rajah,True
2016-04-14,Intan Azura Mokhtar,True
2016-04-14,S Iswaran,True
2016-04-14,Janil Puthucheary,True
2016-04-14,Khaw Boon Wan,True
2016-04-14,Amy Khor Lean Suan,True
2016-04-14,Koh Poh Koon,True
2016-04-14,Kok Heng Leun,True
2016-04-14,Kuik Shiao-Yin,True
2016-04-14,Kwek Hian Chuan Henry,True
2016-04-14,Lam Pin Min,True
2016-04-14,Lee Bee Wah,True
2016-04-14,Desmond Lee,True
2016-04-14,Lee Hsien Loong,True
2016-04-14,Liang Eng Hwa,True
2016-04-14,Lim Biow Chuan,True
2016-04-14,Lim Hng Kiang,True
2016-04-14,Lim Swee Say,True
2016-04-14,Sylvia Lim,True
2016-04-14,Lim Wee Kiak,True
2016-04-14,Low Thia Khiang,True
2016-04-14,Low Yen Ling,True
2016-04-14,Mohamad Maliki Bin Osman,True
2016-04-14,Muhamad Faisal Bin Abdul Manap,True
2016-04-14,Dr Muhammad Faishal Ibrahim,True
2016-04-14,Lily Neo,True
2016-04-14,Ng Chee Meng,True
2016-04-14,Ng Eng Hen,True
2016-04-14,Louis Ng Kok Kwang,True
2016-04-14,Ong Teng Koon,True
2016-04-14,Joan Pereira,True
2016-04-14,Leon Perera,True
2016-04-14,Denise Phua Lay Peng,True
2016-04-14,Png Eng Huat,True
2016-04-14,Pritam Singh,True
2016-04-14,Rahayu Mahzam,True
2016-04-14,Saktiandi Supaat,True
2016-04-14,Seah Kian Peng,True
2016-04-14,Sim Ann,True
2016-04-14,Sitoh Yih Pin,True
2016-04-14,Sun Xueling,True
2016-04-14,Sam Tan Chin Siong,True
2016-04-14,Tan Chuan-Jin,True
2016-04-14,Dennis Tan Lip Fong,True
2016-04-14,Randolph Tan,True
2016-04-14,Tan Wu Meng,True
2016-04-14,Patrick Tay Teck Guan,True
2016-04-14,Teo Chee Hean,True
2016-04-14,Teo Ho Pin,True
2016-04-14,Josephine Teo,True
2016-04-14,K Thanaletchimi,True
2016-04-14,Tin Pei Ling,True
2016-04-14,Edwin Tong Chun Fai,True
2016-04-14,Vikram Nair,True
2016-04-14,Vivian Balakrishnan,True
2016-04-14,Lawrence Wong,True
2016-04-14,Dr Yaacob Ibrahim,True
2016-04-14,Alex Yam,True
2016-04-14,Yee Chia Hsing,True
2016-04-14,Melvin Yong Yik Chye,True
2016-04-14,Zainal Sapari,True
2016-04-14,Zaqy Mohamad,True
