date,member_name,is_present
2013-02-06,Cedric Foo Chee Keng,False
2013-02-06,Desmond Lee,False
2013-02-06,Raymond Lim Siang Keat,False
2013-02-06,Sylvia Lim,False
2013-02-06,Tan Su Shan,False
2013-02-06,Halimah Yacob,True
2013-02-06,Ang Hin Kee,True
2013-02-06,Ang Wei Neng,True
2013-02-06,Baey Yam Keng,True
2013-02-06,Chan Chun Sing,True
2013-02-06,Chen Show Mao,True
2013-02-06,Chia Shi-Lu,True
2013-02-06,Lina Chiam,True
2013-02-06,Charles Chong,True
2013-02-06,Christopher de Souza,True
2013-02-06,R Dhinakaran,True
2013-02-06,Faizah Jamal,True
2013-02-06,Nicholas Fang,True
2013-02-06,Fatimah Lateef,True
2013-02-06,Arthur Fong,True
2013-02-06,Foo Mee Har,True
2013-02-06,Grace Fu Hai Yien,True
2013-02-06,Gan Kim Yong,True
2013-02-06,Gan Thiam Poh,True
2013-02-06,Gerald Giam Yean Song,True
2013-02-06,Goh Chok Tong,True
2013-02-06,Hawazi Daipi,True
2013-02-06,Heng Chee How,True
2013-02-06,Heng Swee Keat,True
2013-02-06,Hri Kumar Nair,True
2013-02-06,Inderjit Singh,True
2013-02-06,Indranee Rajah,True
2013-02-06,Intan Azura Mokhtar,True
2013-02-06,S Iswaran,True
2013-02-06,Janil Puthucheary,True
2013-02-06,Khaw Boon Wan,True
2013-02-06,Amy Khor Lean Suan,True
2013-02-06,Janice Koh,True
2013-02-06,Lam Pin Min,True
2013-02-06,Lee Bee Wah,True
2013-02-06,Ellen Lee,True
2013-02-06,Lee Hsien Loong,True
2013-02-06,Lee Kuan Yew,True
2013-02-06,Lee Li Lian,True
2013-02-06,Lee Yi Shyan,True
2013-02-06,Liang Eng Hwa,True
2013-02-06,Laurence Lien,True
2013-02-06,Mary Liew,True
2013-02-06,Lim Biow Chuan,True
2013-02-06,Lim Hng Kiang,True
2013-02-06,Lim Swee Say,True
2013-02-06,Lim Wee Kiak,True
2013-02-06,Penny Low,True
2013-02-06,Low Thia Khiang,True
2013-02-06,Low Yen Ling,True
2013-02-06,Lui Tuck Yew,True
2013-02-06,Mah Bow Tan,True
2013-02-06,Masagos Zulkifli B M M,True
2013-02-06,Mohamad Maliki Bin Osman,True
2013-02-06,Muhamad Faisal Bin Abdul Manap,True
2013-02-06,Dr Muhammad Faishal Ibrahim,True
2013-02-06,Lily Neo,True
2013-02-06,Ng Eng Hen,True
2013-02-06,Irene Ng Phek Hoong,True
2013-02-06,David Ong,True
2013-02-06,Ong Teng Koon,True
2013-02-06,Denise Phua Lay Peng,True
2013-02-06,Png Eng Huat,True
2013-02-06,Pritam Singh,True
2013-02-06,Seah Kian Peng,True
2013-02-06,Seng Han Thong,True
2013-02-06,K Shanmugam,True
2013-02-06,Sim Ann,True
2013-02-06,Sitoh Yih Pin,True
2013-02-06,Sam Tan Chin Siong,True
2013-02-06,Tan Chuan-Jin,True
2013-02-06,Tan Kheng Boon Eugene,True
2013-02-06,Jessica Tan Soon Neo,True
2013-02-06,Patrick Tay Teck Guan,True
2013-02-06,Teo Chee Hean,True
2013-02-06,Teo Ho Pin,True
2013-02-06,Josephine Teo,True
2013-02-06,Teo Ser Luck,True
2013-02-06,Teo Siong Seng,True
2013-02-06,Tharman Shanmugaratnam,True
2013-02-06,Tin Pei Ling,True
2013-02-06,Edwin Tong Chun Fai,True
2013-02-06,Vikram Nair,True
2013-02-06,Vivian Balakrishnan,True
2013-02-06,Wong Kan Seng,True
2013-02-06,Lawrence Wong,True
2013-02-06,Dr Yaacob Ibrahim,True
2013-02-06,Alex Yam,True
2013-02-06,Yee Jenn Jong,True
2013-02-06,Alvin Yeo,True
2013-02-06,Yeo Guat Kwang,True
2013-02-06,Zainal Sapari,True
2013-02-06,Zainudin Nordin,True
2013-02-06,Zaqy Mohamad,True
