date,member_name,is_present
2014-11-05,Ang Hin Kee,False
2014-11-05,Thomas Chua Kee Seng,False
2014-11-05,S Iswaran,False
2014-11-05,Kuik Shiao-Yin,False
2014-11-05,Lee Kuan Yew,False
2014-11-05,Mohamad Maliki Bin Osman,False
2014-11-05,Mohd Ismail Hussein,False
2014-11-05,Denise Phua Lay Peng,False
2014-11-05,K Shanmugam,False
2014-11-05,Benedict Tan,False
2014-11-05,Tan Chuan-Jin,False
2014-11-05,Tan Tai Yong,False
2014-11-05,Teo Chee Hean,False
2014-11-05,Teo Ho Pin,False
2014-11-05,Josephine Teo,False
2014-11-05,Tharman Shanmugaratnam,False
2014-11-05,Vivian Balakrishnan,False
2014-11-05,Wong Kan Seng,False
2014-11-05,Dr Yaacob Ibrahim,False
2014-11-05,Yee Jenn Jong,False
2014-11-05,Zainudin Nordin,False
2014-11-05,Zaqy Mohamad,False
2014-11-05,Halimah Yacob,True
2014-11-05,Ang Wei Neng,True
2014-11-05,Baey Yam Keng,True
2014-11-05,Chan Chun Sing,True
2014-11-05,Chen Show Mao,True
2014-11-05,Chia Shi-Lu,True
2014-11-05,Chia Yong Yong,True
2014-11-05,Lina Chiam,True
2014-11-05,Charles Chong,True
2014-11-05,Christopher de Souza,True
2014-11-05,Fatimah Lateef,True
2014-11-05,Arthur Fong,True
2014-11-05,Cedric Foo Chee Keng,True
2014-11-05,Foo Mee Har,True
2014-11-05,Grace Fu Hai Yien,True
2014-11-05,Gan Kim Yong,True
2014-11-05,Gan Thiam Poh,True
2014-11-05,Gerald Giam Yean Song,True
2014-11-05,Goh Chok Tong,True
2014-11-05,Hawazi Daipi,True
2014-11-05,Heng Chee How,True
2014-11-05,Heng Swee Keat,True
2014-11-05,Hri Kumar Nair,True
2014-11-05,Inderjit Singh,True
2014-11-05,Indranee Rajah,True
2014-11-05,Intan Azura Mokhtar,True
2014-11-05,Janil Puthucheary,True
2014-11-05,K Karthikeyan,True
2014-11-05,Khaw Boon Wan,True
2014-11-05,Amy Khor Lean Suan,True
2014-11-05,Lam Pin Min,True
2014-11-05,Lee Bee Wah,True
2014-11-05,Desmond Lee,True
2014-11-05,Ellen Lee,True
2014-11-05,Lee Hsien Loong,True
2014-11-05,Lee Li Lian,True
2014-11-05,Lee Yi Shyan,True
2014-11-05,Liang Eng Hwa,True
2014-11-05,Lim Biow Chuan,True
2014-11-05,Lim Hng Kiang,True
2014-11-05,Raymond Lim Siang Keat,True
2014-11-05,Lim Swee Say,True
2014-11-05,Sylvia Lim,True
2014-11-05,Lim Wee Kiak,True
2014-11-05,Penny Low,True
2014-11-05,Low Thia Khiang,True
2014-11-05,Low Yen Ling,True
2014-11-05,Lui Tuck Yew,True
2014-11-05,Mah Bow Tan,True
2014-11-05,Masagos Zulkifli B M M,True
2014-11-05,Muhamad Faisal Bin Abdul Manap,True
2014-11-05,Dr Muhammad Faishal Ibrahim,True
2014-11-05,Lily Neo,True
2014-11-05,Ng Eng Hen,True
2014-11-05,Irene Ng Phek Hoong,True
2014-11-05,David Ong,True
2014-11-05,Ong Teng Koon,True
2014-11-05,Png Eng Huat,True
2014-11-05,Pritam Singh,True
2014-11-05,Seah Kian Peng,True
2014-11-05,Seng Han Thong,True
2014-11-05,Sim Ann,True
2014-11-05,Sitoh Yih Pin,True
2014-11-05,Rita Soh Siow Lan,True
2014-11-05,Sam Tan Chin Siong,True
2014-11-05,Randolph Tan,True
2014-11-05,Jessica Tan Soon Neo,True
2014-11-05,Patrick Tay Teck Guan,True
2014-11-05,Teo Ser Luck,True
2014-11-05,Tin Pei Ling,True
2014-11-05,Edwin Tong Chun Fai,True
2014-11-05,Vikram Nair,True
2014-11-05,Lawrence Wong,True
2014-11-05,Alex Yam,True
2014-11-05,Alvin Yeo,True
2014-11-05,Yeo Guat Kwang,True
2014-11-05,Zainal Sapari,True
