date,member_name,is_present
2015-01-19,Charles Chong,False
2015-01-19,Cedric Foo Chee Keng,False
2015-01-19,Intan Azura Mokhtar,False
2015-01-19,Lee Kuan Yew,False
2015-01-19,Masagos Zulkifli B M M,False
2015-01-19,Mohamad Maliki Bin Osman,False
2015-01-19,David Ong,False
2015-01-19,Ong Teng Koon,False
2015-01-19,Sim Ann,False
2015-01-19,Sam Tan Chin Siong,False
2015-01-19,Halimah Yacob,True
2015-01-19,Ang Hin Kee,True
2015-01-19,Ang Wei Neng,True
2015-01-19,Baey Yam Keng,True
2015-01-19,Chan Chun Sing,True
2015-01-19,Chen Show Mao,True
2015-01-19,Chia Shi-Lu,True
2015-01-19,Chia Yong Yong,True
2015-01-19,Lina Chiam,True
2015-01-19,Thomas Chua Kee Seng,True
2015-01-19,Christopher de Souza,True
2015-01-19,Fatimah Lateef,True
2015-01-19,Arthur Fong,True
2015-01-19,Foo Mee Har,True
2015-01-19,Grace Fu Hai Yien,True
2015-01-19,Gan Kim Yong,True
2015-01-19,Gan Thiam Poh,True
2015-01-19,Gerald Giam Yean Song,True
2015-01-19,Goh Chok Tong,True
2015-01-19,Hawazi Daipi,True
2015-01-19,Heng Chee How,True
2015-01-19,Heng Swee Keat,True
2015-01-19,Hri Kumar Nair,True
2015-01-19,Inderjit Singh,True
2015-01-19,Indranee Rajah,True
2015-01-19,S Iswaran,True
2015-01-19,Janil Puthucheary,True
2015-01-19,K Karthikeyan,True
2015-01-19,Khaw Boon Wan,True
2015-01-19,Amy Khor Lean Suan,True
2015-01-19,Kuik Shiao-Yin,True
2015-01-19,Lam Pin Min,True
2015-01-19,Lee Bee Wah,True
2015-01-19,Desmond Lee,True
2015-01-19,Ellen Lee,True
2015-01-19,Lee Hsien Loong,True
2015-01-19,Lee Li Lian,True
2015-01-19,Lee Yi Shyan,True
2015-01-19,Liang Eng Hwa,True
2015-01-19,Lim Biow Chuan,True
2015-01-19,Lim Hng Kiang,True
2015-01-19,Raymond Lim Siang Keat,True
2015-01-19,Lim Swee Say,True
2015-01-19,Sylvia Lim,True
2015-01-19,Lim Wee Kiak,True
2015-01-19,Penny Low,True
2015-01-19,Low Thia Khiang,True
2015-01-19,Low Yen Ling,True
2015-01-19,Lui Tuck Yew,True
2015-01-19,Mah Bow Tan,True
2015-01-19,Mohd Ismail Hussein,True
2015-01-19,Muhamad Faisal Bin Abdul Manap,True
2015-01-19,Dr Muhammad Faishal Ibrahim,True
2015-01-19,Lily Neo,True
2015-01-19,Ng Eng Hen,True
2015-01-19,Irene Ng Phek Hoong,True
2015-01-19,Denise Phua Lay Peng,True
2015-01-19,Png Eng Huat,True
2015-01-19,Pritam Singh,True
2015-01-19,Seah Kian Peng,True
2015-01-19,Seng Han Thong,True
2015-01-19,K Shanmugam,True
2015-01-19,Sitoh Yih Pin,True
2015-01-19,Rita Soh Siow Lan,True
2015-01-19,Benedict Tan,True
2015-01-19,Tan Chuan-Jin,True
2015-01-19,Randolph Tan,True
2015-01-19,Jessica Tan Soon Neo,True
2015-01-19,Tan Tai Yong,True
2015-01-19,Patrick Tay Teck Guan,True
2015-01-19,Teo Chee Hean,True
2015-01-19,Teo Ho Pin,True
2015-01-19,Josephine Teo,True
2015-01-19,Teo Ser Luck,True
2015-01-19,Tharman Shanmugaratnam,True
2015-01-19,Tin Pei Ling,True
2015-01-19,Edwin Tong Chun Fai,True
2015-01-19,Vikram Nair,True
2015-01-19,Vivian Balakrishnan,True
2015-01-19,Wong Kan Seng,True
2015-01-19,Lawrence Wong,True
2015-01-19,Dr Yaacob Ibrahim,True
2015-01-19,Alex Yam,True
2015-01-19,Yee Jenn Jong,True
2015-01-19,Alvin Yeo,True
2015-01-19,Yeo Guat Kwang,True
2015-01-19,Zainal Sapari,True
2015-01-19,Zainudin Nordin,True
2015-01-19,Zaqy Mohamad,True
