date,member_name,is_present
2017-09-11,Amrin Amin,False
2017-09-11,Azmoon Ahmad,False
2017-09-11,Gan Kim Yong,False
2017-09-11,Ganesh Rajaram,False
2017-09-11,Amy Khor Lean Suan,False
2017-09-11,Koh Poh Koon,False
2017-09-11,Kok Heng Leun,False
2017-09-11,Lee Yi Shyan,False
2017-09-11,Masagos Zulkifli B M M,False
2017-09-11,Mohamad Maliki Bin Osman,False
2017-09-11,Saktiandi Supaat,False
2017-09-11,Sim Ann,False
2017-09-11,Sun Xueling,False
2017-09-11,Teo Chee Hean,False
2017-09-11,Teo Ho Pin,False
2017-09-11,Tan Chuan-Jin,True
2017-09-11,Ang Hin Kee,True
2017-09-11,Ang Wei Neng,True
2017-09-11,Baey Yam Keng,True
2017-09-11,Chan Chun Sing,True
2017-09-11,Cheryl Chan Wei Ling,True
2017-09-11,Chee Hong Tat,True
2017-09-11,Chen Show Mao,True
2017-09-11,Cheng Li Hui,True
2017-09-11,Chia Shi-Lu,True
2017-09-11,Chia Yong Yong,True
2017-09-11,Charles Chong,True
2017-09-11,Chong Kee Hiong,True
2017-09-11,Desmond Choo,True
2017-09-11,Thomas Chua Kee Seng,True
2017-09-11,Darryl David,True
2017-09-11,Christopher de Souza,True
2017-09-11,Fatimah Lateef,True
2017-09-11,Cedric Foo Chee Keng,True
2017-09-11,Foo Mee Har,True
2017-09-11,Grace Fu Hai Yien,True
2017-09-11,Gan Thiam Poh,True
2017-09-11,Goh Chok Tong,True
2017-09-11,Daniel Goh Pei Siong,True
2017-09-11,Heng Chee How,True
2017-09-11,Heng Swee Keat,True
2017-09-11,Indranee Rajah,True
2017-09-11,Intan Azura Mokhtar,True
2017-09-11,S Iswaran,True
2017-09-11,Janil Puthucheary,True
2017-09-11,Khaw Boon Wan,True
2017-09-11,Kuik Shiao-Yin,True
2017-09-11,Kwek Hian Chuan Henry,True
2017-09-11,Lam Pin Min,True
2017-09-11,Lee Bee Wah,True
2017-09-11,Desmond Lee,True
2017-09-11,Lee Hsien Loong,True
2017-09-11,Liang Eng Hwa,True
2017-09-11,Lim Biow Chuan,True
2017-09-11,Lim Hng Kiang,True
2017-09-11,Lim Swee Say,True
2017-09-11,Sylvia Lim,True
2017-09-11,Lim Wee Kiak,True
2017-09-11,Low Thia Khiang,True
2017-09-11,Low Yen Ling,True
2017-09-11,Mahdev Mohan,True
2017-09-11,Muhamad Faisal Bin Abdul Manap,True
2017-09-11,Dr Muhammad Faishal Ibrahim,True
2017-09-11,Murali Pillai,True
2017-09-11,Lily Neo,True
2017-09-11,Ng Chee Meng,True
2017-09-11,Ng Eng Hen,True
2017-09-11,Louis Ng Kok Kwang,True
2017-09-11,Ong Teng Koon,True
2017-09-11,Ong Ye Kung,True
2017-09-11,Joan Pereira,True
2017-09-11,Leon Perera,True
2017-09-11,Denise Phua Lay Peng,True
2017-09-11,Png Eng Huat,True
2017-09-11,Pritam Singh,True
2017-09-11,Rahayu Mahzam,True
2017-09-11,Seah Kian Peng,True
2017-09-11,K Shanmugam,True
2017-09-11,Sitoh Yih Pin,True
2017-09-11,Sam Tan Chin Siong,True
2017-09-11,Dennis Tan Lip Fong,True
2017-09-11,Randolph Tan,True
2017-09-11,Jessica Tan Soon Neo,True
2017-09-11,Tan Wu Meng,True
2017-09-11,Patrick Tay Teck Guan,True
2017-09-11,Josephine Teo,True
2017-09-11,Teo Ser Luck,True
2017-09-11,K Thanaletchimi,True
2017-09-11,Tharman Shanmugaratnam,True
2017-09-11,Tin Pei Ling,True
2017-09-11,Edwin Tong Chun Fai,True
2017-09-11,Vikram Nair,True
2017-09-11,Vivian Balakrishnan,True
2017-09-11,Lawrence Wong,True
2017-09-11,Dr Yaacob Ibrahim,True
2017-09-11,Alex Yam,True
2017-09-11,Yee Chia Hsing,True
2017-09-11,Melvin Yong Yik Chye,True
2017-09-11,Zainal Sapari,True
2017-09-11,Zaqy Mohamad,True
