date,member_name,is_present
2012-11-16,Ang Hin Kee,False
2012-11-16,Chia Shi-Lu,False
2012-11-16,Nicholas Fang,False
2012-11-16,Fatimah Lateef,False
2012-11-16,Cedric Foo Chee Keng,False
2012-11-16,Goh Chok Tong,False
2012-11-16,Halimah Yacob,False
2012-11-16,Heng Swee Keat,False
2012-11-16,Amy Khor Lean Suan,False
2012-11-16,Janice Koh,False
2012-11-16,Lee Kuan Yew,False
2012-11-16,Mary Liew,False
2012-11-16,Raymond Lim Siang Keat,False
2012-11-16,Mah Bow Tan,False
2012-11-16,Ng Eng Hen,False
2012-11-16,Irene Ng Phek Hoong,False
2012-11-16,David Ong,False
2012-11-16,Seah Kian Peng,False
2012-11-16,Tan Su Shan,False
2012-11-16,Teo Ho Pin,False
2012-11-16,Teo Ser Luck,False
2012-11-16,Vikram Nair,False
2012-11-16,Dr Yaacob Ibrahim,False
2012-11-16,Zaqy Mohamad,False
2012-11-16,Michael Palmer,True
2012-11-16,Ang Wei Neng,True
2012-11-16,Baey Yam Keng,True
2012-11-16,Chan Chun Sing,True
2012-11-16,Chen Show Mao,True
2012-11-16,Lina Chiam,True
2012-11-16,Charles Chong,True
2012-11-16,Christopher de Souza,True
2012-11-16,R Dhinakaran,True
2012-11-16,Faizah Jamal,True
2012-11-16,Arthur Fong,True
2012-11-16,Foo Mee Har,True
2012-11-16,Grace Fu Hai Yien,True
2012-11-16,Gan Kim Yong,True
2012-11-16,Gan Thiam Poh,True
2012-11-16,Gerald Giam Yean Song,True
2012-11-16,Hawazi Daipi,True
2012-11-16,Heng Chee How,True
2012-11-16,Hri Kumar Nair,True
2012-11-16,Inderjit Singh,True
2012-11-16,Indranee Rajah,True
2012-11-16,Intan Azura Mokhtar,True
2012-11-16,S Iswaran,True
2012-11-16,Janil Puthucheary,True
2012-11-16,Khaw Boon Wan,True
2012-11-16,Lam Pin Min,True
2012-11-16,Lee Bee Wah,True
2012-11-16,Desmond Lee,True
2012-11-16,Ellen Lee,True
2012-11-16,Lee Hsien Loong,True
2012-11-16,Lee Yi Shyan,True
2012-11-16,Liang Eng Hwa,True
2012-11-16,Laurence Lien,True
2012-11-16,Lim Biow Chuan,True
2012-11-16,Lim Hng Kiang,True
2012-11-16,Lim Swee Say,True
2012-11-16,Sylvia Lim,True
2012-11-16,Lim Wee Kiak,True
2012-11-16,Penny Low,True
2012-11-16,Low Thia Khiang,True
2012-11-16,Low Yen Ling,True
2012-11-16,Lui Tuck Yew,True
2012-11-16,Masagos Zulkifli B M M,True
2012-11-16,Mohamad Maliki Bin Osman,True
2012-11-16,Muhamad Faisal Bin Abdul Manap,True
2012-11-16,Dr Muhammad Faishal Ibrahim,True
2012-11-16,Lily Neo,True
2012-11-16,Ong Teng Koon,True
2012-11-16,Denise Phua Lay Peng,True
2012-11-16,Png Eng Huat,True
2012-11-16,Pritam Singh,True
2012-11-16,Seng Han Thong,True
2012-11-16,K Shanmugam,True
2012-11-16,Sim Ann,True
2012-11-16,Sitoh Yih Pin,True
2012-11-16,Sam Tan Chin Siong,True
2012-11-16,Tan Chuan-Jin,True
2012-11-16,Tan Kheng Boon Eugene,True
2012-11-16,Jessica Tan Soon Neo,True
2012-11-16,Patrick Tay Teck Guan,True
2012-11-16,Teo Chee Hean,True
2012-11-16,Josephine Teo,True
2012-11-16,Teo Siong Seng,True
2012-11-16,Tharman Shanmugaratnam,True
2012-11-16,Tin Pei Ling,True
2012-11-16,Edwin Tong Chun Fai,True
2012-11-16,Vivian Balakrishnan,True
2012-11-16,Wong Kan Seng,True
2012-11-16,Lawrence Wong,True
2012-11-16,Alex Yam,True
2012-11-16,Yee Jenn Jong,True
2012-11-16,Alvin Yeo,True
2012-11-16,Yeo Guat Kwang,True
2012-11-16,Zainal Sapari,True
2012-11-16,Zainudin Nordin,True
