date,member_name,is_present
2014-05-29,Christopher de Souza,False
2014-05-29,Grace Fu Hai Yien,False
2014-05-29,Gan Thiam Poh,False
2014-05-29,Hawazi Daipi,False
2014-05-29,Heng Swee Keat,False
2014-05-29,Inderjit Singh,False
2014-05-29,Mary Liew,False
2014-05-29,Raymond Lim Siang Keat,False
2014-05-29,Irene Ng Phek Hoong,False
2014-05-29,Ong Teng Koon,False
2014-05-29,K Shanmugam,False
2014-05-29,Teo Siong Seng,False
2014-05-29,Vivian Balakrishnan,False
2014-05-29,Halimah Yacob,True
2014-05-29,Ang Hin Kee,True
2014-05-29,Ang Wei Neng,True
2014-05-29,Baey Yam Keng,True
2014-05-29,Chan Chun Sing,True
2014-05-29,Chen Show Mao,True
2014-05-29,Chia Shi-Lu,True
2014-05-29,Lina Chiam,True
2014-05-29,Charles Chong,True
2014-05-29,R Dhinakaran,True
2014-05-29,Faizah Jamal,True
2014-05-29,Nicholas Fang,True
2014-05-29,Fatimah Lateef,True
2014-05-29,Arthur Fong,True
2014-05-29,Cedric Foo Chee Keng,True
2014-05-29,Foo Mee Har,True
2014-05-29,Gan Kim Yong,True
2014-05-29,Gerald Giam Yean Song,True
2014-05-29,Goh Chok Tong,True
2014-05-29,Heng Chee How,True
2014-05-29,Hri Kumar Nair,True
2014-05-29,Indranee Rajah,True
2014-05-29,Intan Azura Mokhtar,True
2014-05-29,S Iswaran,True
2014-05-29,Janil Puthucheary,True
2014-05-29,Khaw Boon Wan,True
2014-05-29,Amy Khor Lean Suan,True
2014-05-29,Janice Koh,True
2014-05-29,Lam Pin Min,True
2014-05-29,Lee Bee Wah,True
2014-05-29,Desmond Lee,True
2014-05-29,Ellen Lee,True
2014-05-29,Lee Hsien Loong,True
2014-05-29,Lee Kuan Yew,True
2014-05-29,Lee Li Lian,True
2014-05-29,Lee Yi Shyan,True
2014-05-29,Liang Eng Hwa,True
2014-05-29,Laurence Lien,True
2014-05-29,Lim Biow Chuan,True
2014-05-29,Lim Hng Kiang,True
2014-05-29,Lim Swee Say,True
2014-05-29,Sylvia Lim,True
2014-05-29,Lim Wee Kiak,True
2014-05-29,Penny Low,True
2014-05-29,Low Thia Khiang,True
2014-05-29,Low Yen Ling,True
2014-05-29,Lui Tuck Yew,True
2014-05-29,Mah Bow Tan,True
2014-05-29,Masagos Zulkifli B M M,True
2014-05-29,Mohamad Maliki Bin Osman,True
2014-05-29,Muhamad Faisal Bin Abdul Manap,True
2014-05-29,Dr Muhammad Faishal Ibrahim,True
2014-05-29,Lily Neo,True
2014-05-29,Ng Eng Hen,True
2014-05-29,David Ong,True
2014-05-29,Denise Phua Lay Peng,True
2014-05-29,Png Eng Huat,True
2014-05-29,Pritam Singh,True
2014-05-29,Seah Kian Peng,True
2014-05-29,Seng Han Thong,True
2014-05-29,Sim Ann,True
2014-05-29,Sitoh Yih Pin,True
2014-05-29,Sam Tan Chin Siong,True
2014-05-29,Tan Chuan-Jin,True
2014-05-29,Tan Kheng Boon Eugene,True
2014-05-29,Jessica Tan Soon Neo,True
2014-05-29,Tan Su Shan,True
2014-05-29,Patrick Tay Teck Guan,True
2014-05-29,Teo Chee Hean,True
2014-05-29,Teo Ho Pin,True
2014-05-29,Josephine Teo,True
2014-05-29,Teo Ser Luck,True
2014-05-29,Tharman Shanmugaratnam,True
2014-05-29,Tin Pei Ling,True
2014-05-29,Edwin Tong Chun Fai,True
2014-05-29,Vikram Nair,True
2014-05-29,Wong Kan Seng,True
2014-05-29,Lawrence Wong,True
2014-05-29,Dr Yaacob Ibrahim,True
2014-05-29,Alex Yam,True
2014-05-29,Yee Jenn Jong,True
2014-05-29,Alvin Yeo,True
2014-05-29,Yeo Guat Kwang,True
2014-05-29,Zainal Sapari,True
2014-05-29,Zainudin Nordin,True
2014-05-29,Zaqy Mohamad,True
