date,member_name,is_present
2013-08-12,Lee Kuan Yew,False
2013-08-12,Raymond Lim Siang Keat,False
2013-08-12,Masagos Zulkifli B M M,False
2013-08-12,Mohamad Maliki Bin Osman,False
2013-08-12,Wong Kan Seng,False
2013-08-12,Halimah Yacob,True
2013-08-12,Ang Hin Kee,True
2013-08-12,Ang Wei Neng,True
2013-08-12,Baey Yam Keng,True
2013-08-12,Chan Chun Sing,True
2013-08-12,Chen Show Mao,True
2013-08-12,Chia Shi-Lu,True
2013-08-12,Lina Chiam,True
2013-08-12,Charles Chong,True
2013-08-12,Christopher de Souza,True
2013-08-12,R Dhinakaran,True
2013-08-12,Faizah Jamal,True
2013-08-12,Nicholas Fang,True
2013-08-12,Fatimah Lateef,True
2013-08-12,Arthur Fong,True
2013-08-12,Cedric Foo Chee Keng,True
2013-08-12,Foo Mee Har,True
2013-08-12,Grace Fu Hai Yien,True
2013-08-12,Gan Kim Yong,True
2013-08-12,Gan Thiam Poh,True
2013-08-12,Gerald Giam Yean Song,True
2013-08-12,Goh Chok Tong,True
2013-08-12,Hawazi Daipi,True
2013-08-12,Heng Chee How,True
2013-08-12,Heng Swee Keat,True
2013-08-12,Hri Kumar Nair,True
2013-08-12,Inderjit Singh,True
2013-08-12,Indranee Rajah,True
2013-08-12,Intan Azura Mokhtar,True
2013-08-12,S Iswaran,True
2013-08-12,Janil Puthucheary,True
2013-08-12,Khaw Boon Wan,True
2013-08-12,Amy Khor Lean Suan,True
2013-08-12,Janice Koh,True
2013-08-12,Lam Pin Min,True
2013-08-12,Lee Bee Wah,True
2013-08-12,Desmond Lee,True
2013-08-12,Ellen Lee,True
2013-08-12,Lee Hsien Loong,True
2013-08-12,Lee Li Lian,True
2013-08-12,Lee Yi Shyan,True
2013-08-12,Liang Eng Hwa,True
2013-08-12,Laurence Lien,True
2013-08-12,Mary Liew,True
2013-08-12,Lim Biow Chuan,True
2013-08-12,Lim Hng Kiang,True
2013-08-12,Lim Swee Say,True
2013-08-12,Sylvia Lim,True
2013-08-12,Lim Wee Kiak,True
2013-08-12,Penny Low,True
2013-08-12,Low Thia Khiang,True
2013-08-12,Low Yen Ling,True
2013-08-12,Lui Tuck Yew,True
2013-08-12,Mah Bow Tan,True
2013-08-12,Muhamad Faisal Bin Abdul Manap,True
2013-08-12,Dr Muhammad Faishal Ibrahim,True
2013-08-12,Lily Neo,True
2013-08-12,Ng Eng Hen,True
2013-08-12,Irene Ng Phek Hoong,True
2013-08-12,David Ong,True
2013-08-12,Ong Teng Koon,True
2013-08-12,Denise Phua Lay Peng,True
2013-08-12,Png Eng Huat,True
2013-08-12,Pritam Singh,True
2013-08-12,Seah Kian Peng,True
2013-08-12,Seng Han Thong,True
2013-08-12,K Shanmugam,True
2013-08-12,Sim Ann,True
2013-08-12,Sitoh Yih Pin,True
2013-08-12,Sam Tan Chin Siong,True
2013-08-12,Tan Chuan-Jin,True
2013-08-12,Tan Kheng Boon Eugene,True
2013-08-12,Jessica Tan Soon Neo,True
2013-08-12,Tan Su Shan,True
2013-08-12,Patrick Tay Teck Guan,True
2013-08-12,Teo Chee Hean,True
2013-08-12,Teo Ho Pin,True
2013-08-12,Josephine Teo,True
2013-08-12,Teo Ser Luck,True
2013-08-12,Teo Siong Seng,True
2013-08-12,Tharman Shanmugaratnam,True
2013-08-12,Tin Pei Ling,True
2013-08-12,Edwin Tong Chun Fai,True
2013-08-12,Vikram Nair,True
2013-08-12,Vivian Balakrishnan,True
2013-08-12,Lawrence Wong,True
2013-08-12,Dr Yaacob Ibrahim,True
2013-08-12,Alex Yam,True
2013-08-12,Yee Jenn Jong,True
2013-08-12,Alvin Yeo,True
2013-08-12,Yeo Guat Kwang,True
2013-08-12,Zainal Sapari,True
2013-08-12,Zainudin Nordin,True
2013-08-12,Zaqy Mohamad,True
