date,member_name,is_present
2013-10-21,Cedric Foo Chee Keng,False
2013-10-21,Grace Fu Hai Yien,False
2013-10-21,Gan Kim Yong,False
2013-10-21,Lee Kuan Yew,False
2013-10-21,Mary Liew,False
2013-10-21,Ong Teng Koon,False
2013-10-21,Seng Han Thong,False
2013-10-21,Teo Ho Pin,False
2013-10-21,Vivian Balakrishnan,False
2013-10-21,Alex Yam,False
2013-10-21,Alvin Yeo,False
2013-10-21,Halimah Yacob,True
2013-10-21,Ang Hin Kee,True
2013-10-21,Ang Wei Neng,True
2013-10-21,Baey Yam Keng,True
2013-10-21,Chan Chun Sing,True
2013-10-21,Chen Show Mao,True
2013-10-21,Chia Shi-Lu,True
2013-10-21,Lina Chiam,True
2013-10-21,Charles Chong,True
2013-10-21,Christopher de Souza,True
2013-10-21,R Dhinakaran,True
2013-10-21,Faizah Jamal,True
2013-10-21,Nicholas Fang,True
2013-10-21,Fatimah Lateef,True
2013-10-21,Arthur Fong,True
2013-10-21,Foo Mee Har,True
2013-10-21,Gan Thiam Poh,True
2013-10-21,Gerald Giam Yean Song,True
2013-10-21,Goh Chok Tong,True
2013-10-21,Hawazi Daipi,True
2013-10-21,Heng Chee How,True
2013-10-21,Heng Swee Keat,True
2013-10-21,Hri Kumar Nair,True
2013-10-21,Inderjit Singh,True
2013-10-21,Indranee Rajah,True
2013-10-21,Intan Azura Mokhtar,True
2013-10-21,S Iswaran,True
2013-10-21,Janil Puthucheary,True
2013-10-21,Khaw Boon Wan,True
2013-10-21,Amy Khor Lean Suan,True
2013-10-21,Janice Koh,True
2013-10-21,Lam Pin Min,True
2013-10-21,Lee Bee Wah,True
2013-10-21,Desmond Lee,True
2013-10-21,Ellen Lee,True
2013-10-21,Lee Hsien Loong,True
2013-10-21,Lee Li Lian,True
2013-10-21,Lee Yi Shyan,True
2013-10-21,Liang Eng Hwa,True
2013-10-21,Laurence Lien,True
2013-10-21,Lim Biow Chuan,True
2013-10-21,Lim Hng Kiang,True
2013-10-21,Raymond Lim Siang Keat,True
2013-10-21,Lim Swee Say,True
2013-10-21,Sylvia Lim,True
2013-10-21,Lim Wee Kiak,True
2013-10-21,Penny Low,True
2013-10-21,Low Thia Khiang,True
2013-10-21,Low Yen Ling,True
2013-10-21,Lui Tuck Yew,True
2013-10-21,Mah Bow Tan,True
2013-10-21,Masagos Zulkifli B M M,True
2013-10-21,Mohamad Maliki Bin Osman,True
2013-10-21,Muhamad Faisal Bin Abdul Manap,True
2013-10-21,Dr Muhammad Faishal Ibrahim,True
2013-10-21,Lily Neo,True
2013-10-21,Ng Eng Hen,True
2013-10-21,Irene Ng Phek Hoong,True
2013-10-21,David Ong,True
2013-10-21,Denise Phua Lay Peng,True
2013-10-21,Png Eng Huat,True
2013-10-21,Pritam Singh,True
2013-10-21,Seah Kian Peng,True
2013-10-21,K Shanmugam,True
2013-10-21,Sim Ann,True
2013-10-21,Sitoh Yih Pin,True
2013-10-21,Sam Tan Chin Siong,True
2013-10-21,Tan Chuan-Jin,True
2013-10-21,Tan Kheng Boon Eugene,True
2013-10-21,Jessica Tan Soon Neo,True
2013-10-21,Tan Su Shan,True
2013-10-21,Patrick Tay Teck Guan,True
2013-10-21,Teo Chee Hean,True
2013-10-21,Josephine Teo,True
2013-10-21,Teo Ser Luck,True
2013-10-21,Teo Siong Seng,True
2013-10-21,Tharman Shanmugaratnam,True
2013-10-21,Tin Pei Ling,True
2013-10-21,Edwin Tong Chun Fai,True
2013-10-21,Vikram Nair,True
2013-10-21,Wong Kan Seng,True
2013-10-21,Lawrence Wong,True
2013-10-21,Dr Yaacob Ibrahim,True
2013-10-21,Yee Jenn Jong,True
2013-10-21,Yeo Guat Kwang,True
2013-10-21,Zainal Sapari,True
2013-10-21,Zainudin Nordin,True
2013-10-21,Zaqy Mohamad,True
