date,member_name,is_present
2020-02-26,Tan Chuan-Jin,True
2020-02-26,Amrin Amin,True
2020-02-26,Ang Hin Kee,True
2020-02-26,Ang Wei Neng,True
2020-02-26,Baey Yam Keng,True
2020-02-26,Chan Chun Sing,True
2020-02-26,Cheryl Chan Wei Ling,True
2020-02-26,Chee Hong Tat,True
2020-02-26,Chen Show Mao,True
2020-02-26,Cheng Li Hui,True
2020-02-26,Chia Shi-Lu,True
2020-02-26,Charles Chong,True
2020-02-26,Chong Kee Hiong,True
2020-02-26,Desmond Choo,True
2020-02-26,Darryl David,True
2020-02-26,Christopher de Souza,True
2020-02-26,Arasu Duraisamy,True
2020-02-26,Cedric Foo Chee Keng,True
2020-02-26,Douglas Foo,True
2020-02-26,Foo Mee Har,True
2020-02-26,Grace Fu Hai Yien,True
2020-02-26,Gan Kim Yong,True
2020-02-26,Gan Thiam Poh,True
2020-02-26,Goh Chok Tong,True
2020-02-26,Daniel Goh Pei Siong,True
2020-02-26,Heng Chee How,True
2020-02-26,Heng Swee Keat,True
2020-02-26,Terence Ho Wee San,True
2020-02-26,Indranee Rajah,True
2020-02-26,Intan Azura Mokhtar,True
2020-02-26,S Iswaran,True
2020-02-26,Janil Puthucheary,True
2020-02-26,Khaw Boon Wan,True
2020-02-26,Amy Khor Lean Suan,True
2020-02-26,Koh Poh Koon,True
2020-02-26,Kwek Hian Chuan Henry,True
2020-02-26,Lam Pin Min,True
2020-02-26,Lee Bee Wah,True
2020-02-26,Desmond Lee,True
2020-02-26,Lee Hsien Loong,True
2020-02-26,Lee Yi Shyan,True
2020-02-26,Liang Eng Hwa,True
2020-02-26,Lim Biow Chuan,True
2020-02-26,Lim Hng Kiang,True
2020-02-26,Lim Swee Say,True
2020-02-26,Sylvia Lim,True
2020-02-26,Lim Wee Kiak,True
2020-02-26,Low Thia Khiang,True
2020-02-26,Low Yen Ling,True
2020-02-26,Mohamad Maliki Bin Osman,True
2020-02-26,Mohamed Irshad,True
2020-02-26,Muhamad Faisal Bin Abdul Manap,True
2020-02-26,Dr Muhammad Faishal Ibrahim,True
2020-02-26,Murali Pillai,True
2020-02-26,Lily Neo,True
2020-02-26,Ng Chee Meng,True
2020-02-26,Ng Eng Hen,True
2020-02-26,Louis Ng Kok Kwang,True
2020-02-26,Anthea Ong,True
2020-02-26,Ong Teng Koon,True
2020-02-26,Ong Ye Kung,True
2020-02-26,Joan Pereira,True
2020-02-26,Leon Perera,True
2020-02-26,Denise Phua Lay Peng,True
2020-02-26,Png Eng Huat,True
2020-02-26,Pritam Singh,True
2020-02-26,Irene Quay Siew Ching,True
2020-02-26,Rahayu Mahzam,True
2020-02-26,Saktiandi Supaat,True
2020-02-26,Seah Kian Peng,True
2020-02-26,K Shanmugam,True
2020-02-26,Sim Ann,True
2020-02-26,Sitoh Yih Pin,True
2020-02-26,Sun Xueling,True
2020-02-26,Sam Tan Chin Siong,True
2020-02-26,Dennis Tan Lip Fong,True
2020-02-26,Jessica Tan Soon Neo,True
2020-02-26,Tan Wu Meng,True
2020-02-26,Patrick Tay Teck Guan,True
2020-02-26,Teo Chee Hean,True
2020-02-26,Teo Ho Pin,True
2020-02-26,Josephine Teo,True
2020-02-26,Teo Ser Luck,True
2020-02-26,Tharman Shanmugaratnam,True
2020-02-26,Tin Pei Ling,True
2020-02-26,Vikram Nair,True
2020-02-26,Vivian Balakrishnan,True
2020-02-26,Lawrence Wong,True
2020-02-26,Yaacob Ibrahim,True
2020-02-26,Alex Yam,True
2020-02-26,Yee Chia Hsing,True
2020-02-26,Yip Pin Xiu,True
2020-02-26,Melvin Yong Yik Chye,True
2020-02-26,Zainal Sapari,True
2020-02-26,Zaqy Mohamad,True
2020-02-26,Fatimah Lateef,False
2020-02-26,Lim Sun Sun,False
2020-02-26,Masagos Zulkifli B M M,False
2020-02-26,Walter Theseira,False
2020-02-26,Edwin Tong Chun Fai,False
