Date,MP_Name,Original_MP_Name,Attendance
2018-03-20,Ng Eng Hen,"Dr Ng Eng Hen (Bishan-Toa Payoh), Minister for Defence.",True
2018-03-20,Louis Ng Kok Kwang,Mr Louis Ng Kok Kwang (Nee Soon).,True
2018-03-20,Ong Teng Koon,Mr Ong Teng Koon (Marsiling-Yew Tee).,True
2018-03-20,Ong Ye Kung,"Mr Ong Ye Kung (Sembawang), Minister for Education (Higher Education and Skills) and Second Minister for Defence.",True
2018-03-20,Joan Pereira,Ms Joan Pereira (Tanjong Pagar).,True
2018-03-20,Leon Perera,Mr Leon Perera (Non-Constituency Member).,True
2018-03-20,Denise Phua Lay Peng,Ms Denise Phua Lay Peng (Jalan Besar).,True
2018-03-20,Png Eng Huat,Mr Png Eng Huat (Hougang).,True
2018-03-20,Pritam Singh,Mr Pritam Singh (Aljunied).,True
2018-03-20,Rahayu Mahzam,Ms Rahayu Mahzam (Jurong).,True
2018-03-20,Seah Kian Peng,Mr Seah Kian Peng (Marine Parade).,True
2018-03-20,K Shanmugam,"Mr K Shanmugam (Nee Soon), Minister for Home Affairs and Minister for Law.",True
2018-03-20,Sim Ann,"Ms Sim Ann (Holland-Bukit Timah), Senior Minister of State for Culture, Community and Youth and Trade and Industry and Deputy Government Whip.",True
2018-03-20,Sitoh Yih Pin,Mr Sitoh Yih Pin (Potong Pasir).,True
2018-03-20,Sun Xueling,Ms Sun Xueling (Pasir Ris-Punggol).,True
2018-03-20,Sam Tan Chin Siong,"Mr Sam Tan Chin Siong (Radin Mas), Minister of State, Prime Minister's Office and Minister of State for Foreign Affairs and Manpower and Deputy Government Whip.",True
2018-03-20,Dennis Tan Lip Fong,Mr Dennis Tan Lip Fong (Non-Constituency Member).,True
2018-03-20,Jessica Tan Soon Neo,Ms Jessica Tan Soon Neo (East Coast).,True
2018-03-20,Tan Wu Meng,Dr Tan Wu Meng (Jurong).,True
2018-03-20,Patrick Tay Teck Guan,Mr Patrick Tay Teck Guan (West Coast).,True
2018-03-20,Teo Chee Hean,"Mr Teo Chee Hean (Pasir Ris-Punggol), Deputy Prime Minister and Coordinating Minister for National Security.",True
2018-03-20,Teo Ho Pin,Dr Teo Ho Pin (Bukit Panjang).,True
2018-03-20,Josephine Teo,"Mrs Josephine Teo (Bishan-Toa Payoh), Minister, Prime Minister's Office and Second Minister for Home Affairs and Manpower.",True
2018-03-20,Teo Ser Luck,Mr Teo Ser Luck (Pasir Ris-Punggol).,True
2018-03-20,K Thanaletchimi,Ms K Thanaletchimi (Nominated Member).,True
2018-03-20,Tin Pei Ling,Ms Tin Pei Ling (MacPherson).,True
2018-03-20,Edwin Tong Chun Fai,Mr Edwin Tong Chun Fai (Marine Parade).,True
2018-03-20,Vikram Nair,Mr Vikram Nair (Sembawang).,True
2018-03-20,Vivian Balakrishnan,"Dr Vivian Balakrishnan (Holland-Bukit Timah), Minister for Foreign Affairs.",True
2018-03-20,Lawrence Wong,"Mr Lawrence Wong (Marsiling-Yew Tee), Minister for National Development and Second Minister for Finance.",True
2018-03-20,Dr Yaacob Ibrahim,"Assoc Prof Dr Yaacob Ibrahim (Jalan Besar), Minister for Communications and Information and Minister-in-charge of Muslim Affairs.",True
2018-03-20,Alex Yam,Mr Alex Yam (Marsiling-Yew Tee).,True
2018-03-20,Yee Chia Hsing,Mr Yee Chia Hsing (Chua Chu Kang).,True
2018-03-20,Melvin Yong Yik Chye,Mr Melvin Yong Yik Chye (Tanjong Pagar).,True
2018-03-20,Zaqy Mohamad,Mr Zaqy Mohamad (Chua Chu Kang).,True
2018-03-20,Azmoon Ahmad,Mr Azmoon Ahmad (Nominated Member).,False
2018-03-20,Chia Shi-Lu,Dr Chia Shi-Lu (Tanjong Pagar).,False
2018-03-20,Heng Swee Keat,"Mr Heng Swee Keat (Tampines), Minister for Finance.",False
2018-03-20,Kuik Shiao-Yin,Ms Kuik Shiao-Yin (Nominated Member).,False
2018-03-20,Lim Hng Kiang,"Mr Lim Hng Kiang (West Coast), Minister for Trade and Industry (Trade).",False
2018-03-20,Lim Swee Say,"Mr Lim Swee Say (East Coast), Minister for Manpower.",False
2018-03-20,Dr Muhammad Faishal Ibrahim,"Assoc Prof Dr Muhammad Faishal Ibrahim (Nee Soon), Senior Parliamentary Secretary to the Ministers for Education and Minister for Social and Family Development.",False
2018-03-20,Saktiandi Supaat,Mr Saktiandi Supaat (Bishan-Toa Payoh).,False
2018-03-20,Randolph Tan,Assoc Prof Randolph Tan (Nominated Member).,False
2018-03-20,Tharman Shanmugaratnam,"Mr Tharman Shanmugaratnam (Jurong), Deputy Prime Minister and Coordinating Minister for Economic and Social Policies.",False
2018-03-20,Zainal Sapari,Mr Zainal Sapari (Pasir Ris-Punggol).,False
