date,member_name,is_present
2021-09-14,Cheryl Chan Wei Ling,False
2021-09-14,Cheng Li Hui,False
2021-09-14,Koh Lian Pin,False
2021-09-14,Liang Eng Hwa,False
2021-09-14,Ong Ye Kung,False
2021-09-14,Raeesah Khan,False
2021-09-14,Josephine Teo,False
2021-09-14,Raj Joshua Thomas,False
2021-09-14,Edwin Tong Chun Fai,False
2021-09-14,Tan Chuan-Jin,True
2021-09-14,Abdul Samad,True
2021-09-14,Janet Ang,True
2021-09-14,Ang Wei Neng,True
2021-09-14,Baey Yam Keng,True
2021-09-14,Chan Chun Sing,True
2021-09-14,Mark Chay,True
2021-09-14,Chee Hong Tat,True
2021-09-14,Cheng Hsing Yao,True
2021-09-14,Edward Chia Bing Hui,True
2021-09-14,Chong Kee Hiong,True
2021-09-14,Desmond Choo,True
2021-09-14,Eric Chua,True
2021-09-14,Chua Kheng Wee Louis,True
2021-09-14,Darryl David,True
2021-09-14,Christopher de Souza,True
2021-09-14,Foo Mee Har,True
2021-09-14,Grace Fu Hai Yien,True
2021-09-14,Gan Kim Yong,True
2021-09-14,Gan Siow Huang,True
2021-09-14,Gan Thiam Poh,True
2021-09-14,Gerald Giam Yean Song,True
2021-09-14,Derrick Goh,True
2021-09-14,He Ting Ru,True
2021-09-14,Heng Chee How,True
2021-09-14,Heng Swee Keat,True
2021-09-14,Hoon Hian Teck,True
2021-09-14,Shawn Huang Wei Zhong,True
2021-09-14,Indranee Rajah,True
2021-09-14,S Iswaran,True
2021-09-14,Janil Puthucheary,True
2021-09-14,Amy Khor Lean Suan,True
2021-09-14,Koh Poh Koon,True
2021-09-14,Kwek Hian Chuan Henry,True
2021-09-14,Desmond Lee,True
2021-09-14,Lee Hsien Loong,True
2021-09-14,Leong Mun Wai,True
2021-09-14,Lim Biow Chuan,True
2021-09-14,Jamus Jerome Lim,True
2021-09-14,Sylvia Lim,True
2021-09-14,Lim Wee Kiak,True
2021-09-14,Low Yen Ling,True
2021-09-14,Mariam Jaafar,True
2021-09-14,Masagos Zulkifli B M M,True
2021-09-14,Mohamad Maliki Bin Osman,True
2021-09-14,Mohd Fahmi Aliman,True
2021-09-14,Muhamad Faisal Bin Abdul Manap,True
2021-09-14,Dr Muhammad Faishal Ibrahim,True
2021-09-14,Murali Pillai,True
2021-09-14,Nadia Ahmad Samdin,True
2021-09-14,Ng Eng Hen,True
2021-09-14,Louis Ng Kok Kwang,True
2021-09-14,Ng Ling Ling,True
2021-09-14,Rachel Ong,True
2021-09-14,Joan Pereira,True
2021-09-14,Leon Perera,True
2021-09-14,Denise Phua Lay Peng,True
2021-09-14,Hazel Poa,True
2021-09-14,Poh Li San,True
2021-09-14,Pritam Singh,True
2021-09-14,Rahayu Mahzam,True
2021-09-14,Saktiandi Supaat,True
2021-09-14,Seah Kian Peng,True
2021-09-14,Shahira Abdullah,True
2021-09-14,K Shanmugam,True
2021-09-14,Sharael Taha,True
2021-09-14,Sim Ann,True
2021-09-14,Sitoh Yih Pin,True
2021-09-14,Hany Soh,True
2021-09-14,Sun Xueling,True
2021-09-14,Alvin Tan,True
2021-09-14,Carrie Tan,True
2021-09-14,Desmond Tan,True
2021-09-14,Tan Kiat How,True
2021-09-14,Dennis Tan Lip Fong,True
2021-09-14,Tan See Leng,True
2021-09-14,Jessica Tan Soon Neo,True
2021-09-14,Tan Wu Meng,True
2021-09-14,Tan Yia Swam,True
2021-09-14,Patrick Tay Teck Guan,True
2021-09-14,Teo Chee Hean,True
2021-09-14,Tharman Shanmugaratnam,True
2021-09-14,Tin Pei Ling,True
2021-09-14,Vikram Nair,True
2021-09-14,Vivian Balakrishnan,True
2021-09-14,Wan Rizal,True
2021-09-14,Don Wee,True
2021-09-14,Lawrence Wong,True
2021-09-14,Xie Yao Quan,True
2021-09-14,Alex Yam,True
2021-09-14,Yeo Wan Ling,True
2021-09-14,Yip Hon Weng,True
2021-09-14,Melvin Yong Yik Chye,True
2021-09-14,Zaqy Mohamad,True
2021-09-14,Zhulkarnain Abdul Rahim,True
