date,member_name,is_present
2015-07-14,Ang Hin Kee,False
2015-07-14,Amy Khor Lean Suan,False
2015-07-14,Lee Bee Wah,False
2015-07-14,Ng Eng Hen,False
2015-07-14,Jessica Tan Soon Neo,False
2015-07-14,Halimah Yacob,True
2015-07-14,Ang Wei Neng,True
2015-07-14,Baey Yam Keng,True
2015-07-14,Chan Chun Sing,True
2015-07-14,Chen Show Mao,True
2015-07-14,Chia Shi-Lu,True
2015-07-14,Chia Yong Yong,True
2015-07-14,Lina Chiam,True
2015-07-14,Charles Chong,True
2015-07-14,Thomas Chua Kee Seng,True
2015-07-14,Christopher de Souza,True
2015-07-14,Fatimah Lateef,True
2015-07-14,Arthur Fong,True
2015-07-14,Cedric Foo Chee Keng,True
2015-07-14,Foo Mee Har,True
2015-07-14,Grace Fu Hai Yien,True
2015-07-14,Gan Kim Yong,True
2015-07-14,Gan Thiam Poh,True
2015-07-14,Gerald Giam Yean Song,True
2015-07-14,Goh Chok Tong,True
2015-07-14,Hawazi Daipi,True
2015-07-14,Heng Chee How,True
2015-07-14,Heng Swee Keat,True
2015-07-14,Hri Kumar Nair,True
2015-07-14,Inderjit Singh,True
2015-07-14,Indranee Rajah,True
2015-07-14,Intan Azura Mokhtar,True
2015-07-14,S Iswaran,True
2015-07-14,Janil Puthucheary,True
2015-07-14,K Karthikeyan,True
2015-07-14,Khaw Boon Wan,True
2015-07-14,Kuik Shiao-Yin,True
2015-07-14,Lam Pin Min,True
2015-07-14,Desmond Lee,True
2015-07-14,Ellen Lee,True
2015-07-14,Lee Hsien Loong,True
2015-07-14,Lee Li Lian,True
2015-07-14,Lee Yi Shyan,True
2015-07-14,Liang Eng Hwa,True
2015-07-14,Lim Biow Chuan,True
2015-07-14,Lim Hng Kiang,True
2015-07-14,Raymond Lim Siang Keat,True
2015-07-14,Lim Swee Say,True
2015-07-14,Sylvia Lim,True
2015-07-14,Lim Wee Kiak,True
2015-07-14,Penny Low,True
2015-07-14,Low Thia Khiang,True
2015-07-14,Low Yen Ling,True
2015-07-14,Lui Tuck Yew,True
2015-07-14,Mah Bow Tan,True
2015-07-14,Masagos Zulkifli B M M,True
2015-07-14,Mohamad Maliki Bin Osman,True
2015-07-14,Mohd Ismail Hussein,True
2015-07-14,Muhamad Faisal Bin Abdul Manap,True
2015-07-14,Dr Muhammad Faishal Ibrahim,True
2015-07-14,Lily Neo,True
2015-07-14,Irene Ng Phek Hoong,True
2015-07-14,David Ong,True
2015-07-14,Ong Teng Koon,True
2015-07-14,Denise Phua Lay Peng,True
2015-07-14,Png Eng Huat,True
2015-07-14,Pritam Singh,True
2015-07-14,Seah Kian Peng,True
2015-07-14,Seng Han Thong,True
2015-07-14,K Shanmugam,True
2015-07-14,Sim Ann,True
2015-07-14,Sitoh Yih Pin,True
2015-07-14,Rita Soh Siow Lan,True
2015-07-14,Benedict Tan,True
2015-07-14,Sam Tan Chin Siong,True
2015-07-14,Tan Chuan-Jin,True
2015-07-14,Randolph Tan,True
2015-07-14,Tan Tai Yong,True
2015-07-14,Patrick Tay Teck Guan,True
2015-07-14,Teo Chee Hean,True
2015-07-14,Teo Ho Pin,True
2015-07-14,Josephine Teo,True
2015-07-14,Teo Ser Luck,True
2015-07-14,Tharman Shanmugaratnam,True
2015-07-14,Tin Pei Ling,True
2015-07-14,Edwin Tong Chun Fai,True
2015-07-14,Vikram Nair,True
2015-07-14,Vivian Balakrishnan,True
2015-07-14,Wong Kan Seng,True
2015-07-14,Lawrence Wong,True
2015-07-14,Dr Yaacob Ibrahim,True
2015-07-14,Alex Yam,True
2015-07-14,Yee Jenn Jong,True
2015-07-14,Alvin Yeo,True
2015-07-14,Yeo Guat Kwang,True
2015-07-14,Zainal Sapari,True
2015-07-14,Zainudin Nordin,True
2015-07-14,Zaqy Mohamad,True
