date,member_name,is_present
2018-05-14,Kok Heng Leun,False
2018-05-14,Lim Wee Kiak,False
2018-05-14,Tan Chuan-Jin,True
2018-05-14,Amrin Amin,True
2018-05-14,Ang Hin Kee,True
2018-05-14,Ang Wei Neng,True
2018-05-14,Azmoon Ahmad,True
2018-05-14,Baey Yam Keng,True
2018-05-14,Chan Chun Sing,True
2018-05-14,Cheryl Chan Wei Ling,True
2018-05-14,Chee Hong Tat,True
2018-05-14,Chen Show Mao,True
2018-05-14,Cheng Li Hui,True
2018-05-14,Chia Shi-Lu,True
2018-05-14,Chia Yong Yong,True
2018-05-14,Charles Chong,True
2018-05-14,Chong Kee Hiong,True
2018-05-14,Desmond Choo,True
2018-05-14,Thomas Chua Kee Seng,True
2018-05-14,Darryl David,True
2018-05-14,Christopher de Souza,True
2018-05-14,Fatimah Lateef,True
2018-05-14,Cedric Foo Chee Keng,True
2018-05-14,Foo Mee Har,True
2018-05-14,Grace Fu Hai Yien,True
2018-05-14,Gan Kim Yong,True
2018-05-14,Gan Thiam Poh,True
2018-05-14,Ganesh Rajaram,True
2018-05-14,Goh Chok Tong,True
2018-05-14,Daniel Goh Pei Siong,True
2018-05-14,Heng Chee How,True
2018-05-14,Heng Swee Keat,True
2018-05-14,Indranee Rajah,True
2018-05-14,Intan Azura Mokhtar,True
2018-05-14,S Iswaran,True
2018-05-14,Janil Puthucheary,True
2018-05-14,Khaw Boon Wan,True
2018-05-14,Amy Khor Lean Suan,True
2018-05-14,Koh Poh Koon,True
2018-05-14,Kuik Shiao-Yin,True
2018-05-14,Kwek Hian Chuan Henry,True
2018-05-14,Lam Pin Min,True
2018-05-14,Lee Bee Wah,True
2018-05-14,Desmond Lee,True
2018-05-14,Lee Hsien Loong,True
2018-05-14,Lee Yi Shyan,True
2018-05-14,Liang Eng Hwa,True
2018-05-14,Lim Biow Chuan,True
2018-05-14,Lim Hng Kiang,True
2018-05-14,Lim Swee Say,True
2018-05-14,Sylvia Lim,True
2018-05-14,Low Thia Khiang,True
2018-05-14,Low Yen Ling,True
2018-05-14,Mahdev Mohan,True
2018-05-14,Masagos Zulkifli B M M,True
2018-05-14,Mohamad Maliki Bin Osman,True
2018-05-14,Muhamad Faisal Bin Abdul Manap,True
2018-05-14,Dr Muhammad Faishal Ibrahim,True
2018-05-14,Murali Pillai,True
2018-05-14,Lily Neo,True
2018-05-14,Ng Chee Meng,True
2018-05-14,Ng Eng Hen,True
2018-05-14,Louis Ng Kok Kwang,True
2018-05-14,Ong Teng Koon,True
2018-05-14,Ong Ye Kung,True
2018-05-14,Joan Pereira,True
2018-05-14,Leon Perera,True
2018-05-14,Denise Phua Lay Peng,True
2018-05-14,Png Eng Huat,True
2018-05-14,Pritam Singh,True
2018-05-14,Rahayu Mahzam,True
2018-05-14,Saktiandi Supaat,True
2018-05-14,Seah Kian Peng,True
2018-05-14,K Shanmugam,True
2018-05-14,Sim Ann,True
2018-05-14,Sitoh Yih Pin,True
2018-05-14,Sun Xueling,True
2018-05-14,Sam Tan Chin Siong,True
2018-05-14,Dennis Tan Lip Fong,True
2018-05-14,Randolph Tan,True
2018-05-14,Jessica Tan Soon Neo,True
2018-05-14,Tan Wu Meng,True
2018-05-14,Patrick Tay Teck Guan,True
2018-05-14,Teo Chee Hean,True
2018-05-14,Teo Ho Pin,True
2018-05-14,Josephine Teo,True
2018-05-14,Teo Ser Luck,True
2018-05-14,K Thanaletchimi,True
2018-05-14,Tharman Shanmugaratnam,True
2018-05-14,Tin Pei Ling,True
2018-05-14,Edwin Tong Chun Fai,True
2018-05-14,Vikram Nair,True
2018-05-14,Vivian Balakrishnan,True
2018-05-14,Lawrence Wong,True
2018-05-14,Dr Yaacob Ibrahim,True
2018-05-14,Alex Yam,True
2018-05-14,Yee Chia Hsing,True
2018-05-14,Melvin Yong Yik Chye,True
2018-05-14,Zainal Sapari,True
2018-05-14,Zaqy Mohamad,True
