date,member_name,is_present
2021-04-05,Vivian Balakrishnan,False
2021-04-05,Tan Chuan-Jin,True
2021-04-05,Abdul Samad,True
2021-04-05,Janet Ang,True
2021-04-05,Ang Wei Neng,True
2021-04-05,Baey Yam Keng,True
2021-04-05,Chan Chun Sing,True
2021-04-05,Cheryl Chan Wei Ling,True
2021-04-05,Mark Chay,True
2021-04-05,Chee Hong Tat,True
2021-04-05,Cheng Hsing Yao,True
2021-04-05,Cheng Li Hui,True
2021-04-05,Edward Chia Bing Hui,True
2021-04-05,Chong Kee Hiong,True
2021-04-05,Desmond Choo,True
2021-04-05,Eric Chua,True
2021-04-05,Chua Kheng Wee Louis,True
2021-04-05,Darryl David,True
2021-04-05,Christopher de Souza,True
2021-04-05,Foo Mee Har,True
2021-04-05,Grace Fu Hai Yien,True
2021-04-05,Gan Kim Yong,True
2021-04-05,Gan Siow Huang,True
2021-04-05,Gan Thiam Poh,True
2021-04-05,Gerald Giam Yean Song,True
2021-04-05,Derrick Goh,True
2021-04-05,He Ting Ru,True
2021-04-05,Heng Chee How,True
2021-04-05,Heng Swee Keat,True
2021-04-05,Hoon Hian Teck,True
2021-04-05,Shawn Huang Wei Zhong,True
2021-04-05,Indranee Rajah,True
2021-04-05,S Iswaran,True
2021-04-05,Janil Puthucheary,True
2021-04-05,Amy Khor Lean Suan,True
2021-04-05,Koh Lian Pin,True
2021-04-05,Koh Poh Koon,True
2021-04-05,Kwek Hian Chuan Henry,True
2021-04-05,Desmond Lee,True
2021-04-05,Lee Hsien Loong,True
2021-04-05,Leong Mun Wai,True
2021-04-05,Liang Eng Hwa,True
2021-04-05,Lim Biow Chuan,True
2021-04-05,Jamus Jerome Lim,True
2021-04-05,Sylvia Lim,True
2021-04-05,Lim Wee Kiak,True
2021-04-05,Low Yen Ling,True
2021-04-05,Mariam Jaafar,True
2021-04-05,Masagos Zulkifli B M M,True
2021-04-05,Mohamad Maliki Bin Osman,True
2021-04-05,Mohd Fahmi Aliman,True
2021-04-05,Muhamad Faisal Bin Abdul Manap,True
2021-04-05,Dr Muhammad Faishal Ibrahim,True
2021-04-05,Murali Pillai,True
2021-04-05,Nadia Ahmad Samdin,True
2021-04-05,Ng Eng Hen,True
2021-04-05,Louis Ng Kok Kwang,True
2021-04-05,Ng Ling Ling,True
2021-04-05,Rachel Ong,True
2021-04-05,Ong Ye Kung,True
2021-04-05,Joan Pereira,True
2021-04-05,Leon Perera,True
2021-04-05,Denise Phua Lay Peng,True
2021-04-05,Hazel Poa,True
2021-04-05,Poh Li San,True
2021-04-05,Pritam Singh,True
2021-04-05,Raeesah Khan,True
2021-04-05,Rahayu Mahzam,True
2021-04-05,Saktiandi Supaat,True
2021-04-05,Seah Kian Peng,True
2021-04-05,Shahira Abdullah,True
2021-04-05,K Shanmugam,True
2021-04-05,Sharael Taha,True
2021-04-05,Sim Ann,True
2021-04-05,Sitoh Yih Pin,True
2021-04-05,Hany Soh,True
2021-04-05,Sun Xueling,True
2021-04-05,Alvin Tan,True
2021-04-05,Carrie Tan,True
2021-04-05,Desmond Tan,True
2021-04-05,Tan Kiat How,True
2021-04-05,Dennis Tan Lip Fong,True
2021-04-05,Tan See Leng,True
2021-04-05,Jessica Tan Soon Neo,True
2021-04-05,Tan Wu Meng,True
2021-04-05,Tan Yia Swam,True
2021-04-05,Patrick Tay Teck Guan,True
2021-04-05,Teo Chee Hean,True
2021-04-05,Josephine Teo,True
2021-04-05,Tharman Shanmugaratnam,True
2021-04-05,Raj Joshua Thomas,True
2021-04-05,Tin Pei Ling,True
2021-04-05,Edwin Tong Chun Fai,True
2021-04-05,Vikram Nair,True
2021-04-05,Wan Rizal,True
2021-04-05,Don Wee,True
2021-04-05,Lawrence Wong,True
2021-04-05,Xie Yao Quan,True
2021-04-05,Alex Yam,True
2021-04-05,Yeo Wan Ling,True
2021-04-05,Yip Hon Weng,True
2021-04-05,Melvin Yong Yik Chye,True
2021-04-05,Zaqy Mohamad,True
2021-04-05,Zhulkarnain Abdul Rahim,True
