Date,Topic_CID,Order,Title,Subtitle,Section_Type,Question_Count
2023-02-06,2023-02-06-T-001,1,Reviewing Need for SG Arrival Card for Returning Singaporeans and Residents,,OA,
2023-02-06,2023-02-06-T-002,2,Government's Response to SPH Media Trust's Inflated Circulation Numbers,,OA,
2023-02-06,2023-02-06-T-003,3,Students Using Artificial Intelligence Technologies for Exams and Assignments,,OA,
2023-02-06,2023-02-06-T-004,4,Findings from Keppel Offshore & Marine Corruption Probe,,OA,
2023-02-06,2023-02-06-T-005,5,Presidential Elections (Amendment) Bill,,BI,
2023-02-06,2023-02-06-T-006,6,Parliamentary Elections (Amendment) Bill,,BI,
2023-02-06,2023-02-06-T-007,7,Resource Sustainability (Amendment) Bill,,BI,
2023-02-06,2023-02-06-T-008,8,COVID-19 (Temporary Measures) (Amendment) Bill,,BI,
2023-02-06,2023-02-06-T-009,9,Healthcare Services (Amendment) Bill,,BI,
2023-02-06,2023-02-06-T-010,10,Simultaneous Debate on Motions,,OS,
2023-02-06,2023-02-06-T-011,11,Environmental Public Health (Amendment) Bill,,BP,
2023-02-06,2023-02-06-T-012,12,Time Limit for the Minister for National Development's Speech,Suspension of Standing Orders,OS,
2023-02-06,2023-02-06-T-013,13,Affordable and Accessible Public Housing,Motion,OS,
2023-02-06,2023-02-06-T-014,14,Public Housing Policies,Motion,OS,
2023-02-06,2023-02-06-T-015,15,"Affordable and Accessible Public Housing, and Public Housing Policies",Simultaneous debate on both Motions,OS,
2023-02-06,2023-02-06-T-016,16,Exempted Business,Business Motion,OS,
2023-02-06,2023-02-06-T-017,17,Affordable and Accessible Public Housing and Public Housing Policies,Simultaneous debate on both Motions,OS,
2023-02-06,2023-02-06-T-018,18,Adjournment of Debate,,OS,
2023-02-06,2023-02-06-T-019,19,Adjournment,,OS,
2023-02-06,2023-02-06-T-020,20,Strengthening Mental Wellness at the Workplace,,OS,
2023-02-06,2023-02-06-T-021,21,Workplace Fatalities Involving Hoisting Operations and Extension of Heightened Safety Period,,WANA,
2023-02-06,2023-02-06-T-022,22,"Success of Job-related Help Including Career Support, Professional Conversion and Capability Transfer Programmes",,WANA,
2023-02-06,2023-02-06-T-023,23,Impact of Collapse of Sun Cable Project on Singapore's Renewable Energy Targets,,WANA,
2023-02-06,2023-02-06-T-024,24,Rectification for HDB Flats Facing Mould Growth,,WANA,
2023-02-06,2023-02-06-T-025,25,Auditing Government's COVID-19 Spending for Financial Years 2020 and 2021,,WANA,
2023-02-06,2023-02-06-T-026,26,Ensuring Smooth and Fair Police Investigation Process for Alleged Offenders with Disabilities and Mental Challenges,,WANA,
2023-02-06,2023-02-06-T-027,27,Support for Chinese Clan Associations and Learning of Chinese Dialects,,WANA,
2023-02-06,2023-02-06-T-028,28,Cooperation between Government and Religious Organisations to Identify and Help Those at Risk of Self-radicalisation,,WANA,
2023-02-06,2023-02-06-T-029,29,Planning Parameters for Obstetrics and Gynaecology or Paediatric Care Services in Public Hospitals,,WANA,
2023-02-06,2023-02-06-T-030,30,Number of Private Property Owners Given Waiver of 15-month Wait-out Period to Buy HDB Resale Flat after Selling Home,,WANA,
2023-02-06,2023-02-06-T-031,31,Opportunities and Challenges in Maintaining Position as Tech Hub with Recent Lay-offs in Tech Sector,,WANA,
2023-02-06,2023-02-06-T-032,32,Measures to Curb Borrowing by Migrant Domestic Workers and Teach Them Prudent Financial Management,,WANA,
2023-02-06,2023-02-06-T-033,33,Work on Silver Zone at Bedok Reservoir Road,,WANA,
2023-02-06,2023-02-06-T-034,34,Sheltered Linkways for Residential Estates with Larger Elderly Population,,WANA,
2023-02-06,2023-02-06-T-035,35,Lifting of All COVID-19 Measures Including Mask Wearing on Public Transport and in Healthcare Facilities,,WANA,
