Date,Topic_CID,Order,Title,Subtitle,Section_Type,Question_Count
2017-08-01,2017-08-01-T-001,1,Wi-Fi in the Chamber,Announcement by Mdm Speaker,OS,
2017-08-01,2017-08-01-T-002,2,SAF's Anti-terror Operations,,OA,
2017-08-01,2017-08-01-T-003,3,Causes for Expressway Viaduct Collapse and Workplace Safety,,OA,
2017-08-01,2017-08-01-T-004,4,Debar Blacklisted Construction Companies from Projects,,OA,
2017-08-01,2017-08-01-T-005,5,Review of Liabilities and Penalties under Workplace Safety and Health Act,,OA,
2017-08-01,2017-08-01-T-006,6,Guidelines to Minimise Misdiagnosis by Doctors,,OA,
2017-08-01,2017-08-01-T-007,7,Foreign Interference in Singapore Elections,,OA,
2017-08-01,2017-08-01-T-008,8,Jurong Town Corporation (Amendment) Bill,,BI,
2017-08-01,2017-08-01-T-009,9,Building Maintenance and Strata Management (Amendment) Bill,,BI,
2017-08-01,2017-08-01-T-010,10,Professional Engineers (Amendment) Bill,,BI,
2017-08-01,2017-08-01-T-011,11,Administration of Muslim Law (Amendment) Bill,,BP,
2017-08-01,2017-08-01-T-012,12,Adjournment,,OS,
2017-08-01,2017-08-01-T-013,13,Extending Parental Leave,,OS,
2017-08-01,2017-08-01-T-014,14,Rejection of Private Hire Car Driver's Vocational Licence Applications,,WANA,
2017-08-01,2017-08-01-T-015,15,"Withdrawal of NAC Funding to Author of ""State of Emergency""",,WANA,
2017-08-01,2017-08-01-T-016,16,Feasibility of Public-private Partnership for Sports Hub,,WANA,
2017-08-01,2017-08-01-T-017,17,Breakdown of Programmes that Received Public Service Broadcast Funds,,WANA,
2017-08-01,2017-08-01-T-018,18,Impact of Completion of SUTD and MIT Tie-up,,WANA,
2017-08-01,2017-08-01-T-019,19,Singaporeans in Key Leadership and Management Positions of Autonomous Universities,,WANA,
2017-08-01,2017-08-01-T-020,20,Government Investigation of Encrypted Instant Messaging Apps,,WANA,
2017-08-01,2017-08-01-T-021,21,Raising Maximum Penalty for Unattended Bags at MRT Stations,,WANA,
2017-08-01,2017-08-01-T-022,22,Impact of Cessation of Sand Import from Cambodia,,WANA,
2017-08-01,2017-08-01-T-023,23,Extension of Child Development Account Government Dollar-for-dollar Matching Benefit,,WANA,
2017-08-01,2017-08-01-T-024,24,Ban of Smoking at Open Windows of Residential Properties,,WANA,
2017-08-01,2017-08-01-T-025,25,Cashback Features in Hire-Purchase Schemes,,WANA,
2017-08-01,2017-08-01-T-026,26,Enforcement Actions against Illegal Sale of Contraband Cigarettes,,WANA,
2017-08-01,2017-08-01-T-027,27,Reach and Effectiveness of Pioneer Generation Disability Assistance Scheme,,WANA,
2017-08-01,2017-08-01-T-028,28,Protection of Public Hospitals against Security Threats,,WANA,
2017-08-01,2017-08-01-T-029,29,Preparedness of Our Population for Emergency,,WANA,
2017-08-01,2017-08-01-T-030,30,"Proportion of ""999"" Calls that were Emergencies and Required Police Intervention",,WANA,
2017-08-01,2017-08-01-T-031,31,Instructions on Safe Use of Personal Mobility Devices,,WANA,
2017-08-01,2017-08-01-T-032,32,Percentage of Pro-family and Pro-breast-feeding Companies,,WANA,
2017-08-01,2017-08-01-T-033,33,Fire Alarms for All HDB Blocks,,WANA,
2017-08-01,2017-08-01-T-034,34,Infestation of Mayflies in Nee Soon South,,WANA,
2017-08-01,2017-08-01-T-035,35,Sightings of Crocodiles in Sembawang,,WANA,
2017-08-01,2017-08-01-T-036,36,Standard Bar Code Label on Drugs as Safeguard,,WANA,
2017-08-01,2017-08-01-T-037,37,Use of CPF Funds for Children's Tuition Fees,,WANA,
2017-08-01,2017-08-01-T-038,38,Paid Annual Home Leave for Foreign Domestic Workers,,WANA,
2017-08-01,2017-08-01-T-039,39,Actions against Short-term Rentals of Homes,,WANA,
2017-08-01,2017-08-01-T-040,40,Availability of Heavy Vehicle Lots around HDB Towns,,WANA,
2017-08-01,2017-08-01-T-041,41,Electric Vehicles for Public Transport and Government Agencies,,WANA,
2017-08-01,2017-08-01-T-042,42,Checks on Hawkers to Prevent Touting,,WANA,
2017-08-01,2017-08-01-T-043,43,Bicycle Location Services for Bike-share Operators,,WANA,
2017-08-01,2017-08-01-T-044,44,Human Resource Industry's Role in Helping Jobseekers,,WANA,
2017-08-01,2017-08-01-T-045,45,Government's Assistance for Developers of Mobile Apps for Foreign Workers,,WANA,
2017-08-01,2017-08-01-T-046,46,Review of HDB Blocks in Hougang for Lift Upgrading Programme,,WANA,
2017-08-01,2017-08-01-T-047,47,Upgrading Ageing Bus Depots,,WANA,
2017-08-01,2017-08-01-T-048,48,Parking of Vehicles by Car Rental Companies at Residential Estates,,WANA,
2017-08-01,2017-08-01-T-049,49,Joint Effort between SportSG and Football Association of Singapore to Promote Local Football,,WANA,
2017-08-01,2017-08-01-T-050,50,Career Counselling for Polytechnic Students,,WANA,
2017-08-01,2017-08-01-T-051,51,Index to Track Business Costs by Category,,WANA,
