Date,Topic_CID,Order,Title,Subtitle,Section_Type,Question_Count
2021-02-02,2021-02-02-T-001,1,Proportion of Outsourced Workers in Healthcare Institutions,,OA,
2021-02-02,2021-02-02-T-002,2,POFMA Office's Actions In Regard To Misinformation about COVID-19 and COVID-19 Vaccination,,OA,
2021-02-02,2021-02-02-T-003,3,Impact of SolarWinds Breach on Singapore and Cybersecurity of Critical Systems,,OA,
2021-02-02,2021-02-02-T-004,4,Complaints of Smoking in Prohibited Locations,,OA,
2021-02-02,2021-02-02-T-005,5,Effectiveness of Anti-littering Enforcement Actions and Possibility of Scaling Up,,OA,
2021-02-02,2021-02-02-T-006,6,Facilitating Singaporeans Entering Malaysia to Take Care of Essential Personal Matters,,OA,
2021-02-02,2021-02-02-T-007,7,Eligibility for Community Care Apartments,,OA,
2021-02-02,2021-02-02-T-008,8,External Wall Seepages and Ceiling Leakages in HDB Flats,,OA,
2021-02-02,2021-02-02-T-009,9,Water Seepages and Wear and Tear Problems at Common Areas of HDB Estates,,OA,
2021-02-02,2021-02-02-T-010,10,Child And Elder Care as Reasons for Not Participating in Workforce,,OA,
2021-02-02,2021-02-02-T-011,11,Measures to Protect Micro SMEs in Landlord-tenant Disputes,,OA,
2021-02-02,2021-02-02-T-012,12,Number and Types of Stay-Home-Notice and Quarantine Order Breaches,,OA,
2021-02-02,2021-02-02-T-013,13,COVID-19 (Temporary Measures) (Amendment) Bill,,BP,
2021-02-02,2021-02-02-T-014,14,Adjournment,,OS,
2021-02-02,2021-02-02-T-015,15,Prevalence of Cases of Firms Underpaying Foreign Staff,,WANA,2
2021-02-02,2021-02-02-T-016,16,Duration for Deputyship Application Process without a Lasting Power of Attorney,Monetising HDB flat for owner's care needs,WANA,1
2021-02-02,2021-02-02-T-017,17,Responsibility for Paying Temporary Development Levy,,WANA,1
2021-02-02,2021-02-02-T-018,18,Coordination of Construction Projects to Minimise Disruption to Residents,,WANA,1
2021-02-02,2021-02-02-T-019,19,Correlation between Quantum of Medical Bills and Medical Insurance Coverage,,WANA,1
2021-02-02,2021-02-02-T-020,20,"Higher MediShield Life or MediSave Claim Limits Based on Indication-based Pricing, Therapeutic Value of Drug and Patient Outcomes",,WANA,1
2021-02-02,2021-02-02-T-021,21,MAS' Role in Appointments of Top Leaders at Financial Institutions,,WANA,1
2021-02-02,2021-02-02-T-022,22,"Action against Advertisements of Illegal Remote Gambling or Loan Services on Social Media, SMS and Messaging Apps",,WANA,1
2021-02-02,2021-02-02-T-023,23,Impact of Gang Activities on Crime and Security Situation in Singapore,,WANA,2
2021-02-02,2021-02-02-T-024,24,Higher Priority for BTO Flats and Added Subsidies for Resale Flats for Singaporeans Staying Near Parents,,WANA,1
2021-02-02,2021-02-02-T-025,25,Allowing Singaporeans to Buy Resale HDB Flats from Proceeds of Selling Local or Overseas Private Property,,WANA,1
2021-02-02,2021-02-02-T-026,26,"Building a Certain Type of HDB Flats that Can Be Used as ""Stock Holding""",,WANA,1
2021-02-02,2021-02-02-T-027,27,Review of India-Singapore Comprehensive Economic Cooperation Agreement Given DBS' Merger with India's Lakshmi Vilas Bank,,WANA,1
2021-02-02,2021-02-02-T-028,28,Take-up Rates for Digital Inclusion Programmes,,WANA,1
2021-02-02,2021-02-02-T-029,29,Help for Employers Caught Out by Indonesia's New Zero Placement Fee Policy for Domestic Helpers,,WANA,1
